customer_id,age,tenure_months,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,gender,churn
CUST00206,60,38,65.37681518000167,3458.7461035209617,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card,Female,0
CUST00207,46,27,145.60934434175664,7635.829632101007,No,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,Male,1
CUST00208,53,15,124.21053317766436,1661.6841236867376,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,Male,1
CUST00209,30,61,101.95429038957606,2507.232389630771,No,No,No,No,Yes,No,Yes,Two year,No,Bank transfer,Female,0
CUST00210,49,21,58.080276442405975,2476.1861892724396,No,No,No,No,No,No,Yes,One year,No,Mailed check,Female,0
CUST00211,24,46,68.56023852085842,2326.2705511810186,No,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card,Female,0
CUST00212,76,69,107.09609013256537,3758.9336008212,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card,Male,0
CUST00213,68,6,29.357506400231824,7913.650281477308,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,Female,1
CUST00214,39,38,53.36847691453425,7112.518398395415,No,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,Female,0
CUST00215,45,62,112.80712134155775,2637.0375552054593,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card,Male,0
CUST00216,19,62,82.40240627980072,3394.5035235264986,No,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,Female,0
CUST00217,59,46,72.31116342587592,5362.456356159732,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer,Female,0
CUST00218,62,13,39.689490912053884,156.87041195898053,No,Yes,No,No,No,No,No,Two year,No,Credit card,Female,1
CUST00219,79,3,77.44037448210524,6564.82619631147,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,Male,1
CUST00220,74,6,120.1899561988304,7040.788497349117,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,Male,1
CUST00221,70,8,54.32166998934609,6860.458667909781,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Male,1
CUST00222,23,44,20.701810483878063,3012.9340073465787,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer,Male,0
CUST00223,45,33,106.90563714962776,3706.756068766381,No,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,Female,1
CUST00224,45,50,146.44145857623184,118.85880879197151,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card,Male,1
CUST00225,61,11,98.88745326651578,3207.1748773875356,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,Male,1
CUST00226,61,28,35.589841660526915,3694.20604248548,No,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer,Male,0
CUST00227,37,70,61.6953020048075,7257.65485868646,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer,Male,0
CUST00228,47,41,132.79340991362903,7154.021636582835,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,Female,0
CUST00229,79,16,50.233849653387715,7729.454571421518,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer,Male,1
CUST00230,28,68,99.00046745468904,7083.137781022353,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,Male,0
CUST00231,75,48,72.34725707301972,85.44166123261199,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,Male,0
CUST00232,72,56,47.019683784554374,5138.857601611114,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,Male,0
CUST00233,45,64,125.74289616340836,564.5367111622655,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,Male,1
CUST00234,42,59,116.56806594053974,2195.3024053122836,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer,Female,0
CUST00235,56,62,106.0068385747045,4634.894883175231,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,Male,0
CUST00236,79,11,50.72375673493765,5610.89827089216,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer,Male,1
CUST00237,50,18,32.72141035313851,5243.96356681842,No,Yes,No,No,No,No,No,Two year,Yes,Bank transfer,Female,1
CUST00238,18,19,94.90071287737561,411.4857719209729,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,Male,1
CUST00239,74,55,91.97811836012633,846.7588791650252,No,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card,Female,0
CUST00240,44,26,44.49005121353349,1046.1227671915617,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer,Female,1
CUST00241,79,6,27.312070260972423,749.486726622135,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card,Female,1
CUST00242,74,4,30.492099045218175,1442.3106976891916,No,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,Female,1
CUST00243,69,29,149.06022824665538,5514.132574666243,No,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,Female,1
CUST00244,30,59,121.86590631657488,6650.08126425004,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,Female,0
CUST00245,58,17,139.85837187547244,3282.334842785814,No,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,Male,1
CUST00246,20,43,45.357113890727234,5548.396421298182,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,Female,0
CUST00247,56,66,144.87390972204656,1616.1297649012954,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,Male,0
CUST00248,23,34,38.54506569151107,7786.775610034597,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,Female,0
CUST00249,25,8,86.18063771364125,2812.980232403794,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,Male,1
CUST00250,44,13,127.86043897421831,6770.017911514584,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,Female,1
CUST00251,26,8,65.47443608650532,7564.023653582509,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer,Male,1
CUST00252,79,65,75.22770931299706,6920.4174237449115,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer,Female,0
CUST00253,54,43,36.664064338882724,555.1998592915056,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer,Male,0
CUST00254,50,39,35.97984439986646,5209.451115311904,No,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,Male,0
CUST00255,68,59,100.54386922122575,978.3238384409784,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card,Male,1
CUST00256,59,44,107.81920792060737,65.19074419585777,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,Female,1
CUST00257,61,9,121.05322683068513,433.2318826656782,No,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,Male,1
CUST00258,41,37,92.36866684862795,7330.870587647517,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,Female,0
CUST00259,32,36,103.94870799396976,7269.538843797942,No,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,Male,0
CUST00260,76,28,21.75724532096361,1822.0786143569896,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,Female,0
CUST00261,71,42,41.082194527834446,4385.548494093037,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,Female,0
CUST00262,49,43,148.0389195821976,7641.125532882091,No,No,Yes,No,No,No,No,One year,Yes,Credit card,Male,1
CUST00263,49,42,29.879155821058134,3983.714914980165,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer,Male,0
CUST00264,41,66,108.24246889383184,3160.751004763148,No,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,Female,0
CUST00265,58,55,42.890742294123115,3876.324578476104,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer,Female,0
CUST00266,69,48,113.17341614979345,6325.921777184514,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,Female,0
CUST00267,66,22,111.77875238505915,3828.6755076152176,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,Male,1
CUST00268,79,27,50.44587777245172,6270.555896633309,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Male,0
CUST00269,66,67,55.05247189849654,3464.945616214645,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,Male,0
CUST00270,75,13,105.12019276827148,2031.005256266835,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,Male,1
CUST00271,69,45,70.71118504142777,2625.2523839525925,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,Male,0
CUST00272,29,10,45.29123606098847,641.0312478045842,No,Yes,Yes,No,No,No,No,Two year,No,Bank transfer,Male,0
CUST00273,79,9,115.11834784237263,3989.1015323860256,No,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,Male,1
CUST00274,56,54,40.03917816372344,1201.9251806144036,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Female,0
CUST00275,19,27,131.23367633884305,6496.145110551169,No,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,Female,1
CUST00276,20,34,86.90703812673758,3376.3127817720156,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer,Male,1
CUST00277,66,1,33.74107850430909,6124.71854545395,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer,Male,1
CUST00278,54,32,110.22940335902797,7636.594211758295,No,Yes,No,Yes,No,No,No,One year,No,Credit card,Male,1
CUST00279,66,71,87.49119514469027,6798.834038711623,No,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,Female,0
CUST00280,73,67,58.74748433332524,7612.680164371641,No,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,Female,0
CUST00281,34,20,74.93011942910113,4552.133484428427,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer,Male,1
CUST00282,76,35,58.78390666637484,1339.288983164724,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card,Female,1
CUST00283,66,17,54.193358646561926,7484.459714385931,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card,Male,1
CUST00284,19,18,41.269094709682584,6950.665036962231,No,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,Female,0
CUST00285,19,45,67.15972730787186,6918.015668714089,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Male,0
CUST00286,45,53,52.6283368210892,5552.329930721574,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,Female,0
CUST00287,71,68,108.84648331700922,5006.831772244914,No,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,Male,0
CUST00288,40,65,108.90397635122982,137.49665705342534,No,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,Female,0
CUST00289,54,1,85.23923153223299,5989.471471323168,No,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,Female,1
CUST00290,49,58,121.13278857114173,750.4502375127898,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,Male,0
CUST00291,50,26,129.37416347078627,2092.812470098555,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,Male,1
CUST00292,18,20,95.36963946645551,4420.892556903668,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,Male,1
CUST00293,36,10,100.46157115924639,3624.826027310812,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,Female,1
CUST00294,79,59,56.775168272227475,145.87963037613878,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer,Male,0
CUST00295,19,41,136.33299609171758,6595.400766444664,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer,Male,1
CUST00296,70,5,23.146785774928876,7032.831645525693,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Male,1
CUST00297,61,65,65.31832102756994,5461.3460891042,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,Male,0
CUST00298,43,17,113.83405480148129,4337.721512081443,No,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer,Female,0
CUST00299,49,22,30.41163625725096,7686.687954417782,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,Male,1
CUST00300,23,41,43.81203856567804,977.2505378305716,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,Male,0
CUST00301,49,68,96.60714462217065,5908.522228246613,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,Female,0
CUST00302,72,69,92.79917729026253,1044.3176909036788,No,No,Yes,Yes,No,No,No,One year,No,Mailed check,Male,0
CUST00303,21,11,116.06067849702416,3067.1214954088573,No,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card,Male,1
CUST00304,72,56,125.63964308146234,4692.16638318441,No,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,Male,0
CUST00305,28,51,36.715345206516986,5901.959770224731,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,Male,0
CUST00306,73,21,22.389528670781466,49.65448017043225,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,Male,1
CUST00307,76,26,109.6530075556578,2099.571133246774,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,Male,1
CUST00308,34,19,59.1809334496267,4314.839123450366,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,Male,1
CUST00309,55,60,101.37790880933397,4272.331959708826,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,Female,1
CUST00310,41,71,39.57079644808921,5108.258950871187,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,Female,0
CUST00311,22,47,80.97520606657517,2444.751575328415,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card,Male,1
CUST00312,69,71,85.5752169882468,4333.423423689706,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,Male,0
CUST00313,51,26,96.06011612851809,1534.4984839279196,No,Yes,Yes,No,No,No,No,One year,No,Credit card,Female,0
CUST00314,23,40,86.71210212297336,1511.2402709395747,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,Male,0
CUST00315,39,5,84.4398001297328,4620.9804281124025,No,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,Female,1
CUST00316,28,21,63.25544001790122,5490.071228661822,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Credit card,Female,1
CUST00317,65,4,29.253430721351208,980.7917341166777,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card,Male,0
CUST00318,33,23,31.6376255835895,999.8634171957023,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,Female,1
CUST00319,50,15,76.39117567292998,4531.115477854394,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,Female,1
CUST00320,26,8,66.2531066167291,2175.364103223492,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,Male,1
CUST00321,77,41,87.09752460768472,3151.344835884093,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer,Male,1
CUST00322,76,19,59.628962003314705,3217.9726122276716,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card,Male,1
CUST00323,23,46,109.42831188919216,1444.8518170936327,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,Male,0
CUST00324,33,28,132.3141268612364,30.490774776398936,No,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card,Male,0
CUST00325,46,68,58.8522145422928,6828.151443552678,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,Male,0
CUST00326,20,15,45.087921032073716,5725.715711803553,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,Male,1
CUST00327,37,37,35.10347465303158,5530.497693762213,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,Male,0
CUST00328,77,1,100.11302527420563,4381.111002144291,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer,Male,1
CUST00329,76,67,77.70127884827403,5613.737843533401,No,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,Male,0
CUST00330,53,24,44.44204323551756,7486.7932528300535,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,Male,1
CUST00331,36,27,104.9077753279412,5332.076415109744,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card,Female,1
CUST00332,43,40,39.30281379068697,2135.4293873810507,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,Female,0
CUST00333,20,63,92.05909176023383,4573.069212892366,No,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,Female,0
CUST00334,36,61,88.52928961128441,3549.748738862357,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,Male,0
CUST00335,37,36,115.44961415419083,4460.224666274953,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,Male,0
CUST00336,49,24,27.16425319228668,4150.531609754344,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,Female,1
CUST00337,24,24,135.42348114067295,6873.02677612315,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,Female,1
CUST00338,69,4,111.38892439908653,5221.364824980916,No,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,Female,1
CUST00339,58,67,48.09637978533909,1526.2926539141495,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,Female,0
CUST00340,50,34,43.842695319266156,522.8738954254592,No,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer,Female,0
CUST00341,57,57,76.11582783869184,3406.4230336771484,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,Female,0
CUST00342,56,49,126.2834928407976,144.57276561667936,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer,Male,1
CUST00343,35,53,129.5834991080839,2560.0131389500184,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,Female,0
CUST00344,57,23,87.6592919781198,2956.8113261250205,No,No,No,Yes,No,No,No,One year,No,Mailed check,Female,1
CUST00345,18,69,131.9054121492759,3017.1992145991926,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,Male,0
CUST00346,28,53,20.707682194919773,7835.213194104664,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Male,0
CUST00347,45,62,24.57270209910756,2445.128998240297,No,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,Female,0
CUST00348,74,41,138.53680717277655,2136.515413121397,No,No,No,No,No,No,No,One year,No,Credit card,Male,1
CUST00349,42,57,120.79315088516908,1052.459829918979,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,Female,0
CUST00350,67,60,78.59178757255015,4097.8505087472495,No,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,Female,0
CUST00351,40,54,117.96931709213833,1246.320963584693,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,Male,0
CUST00352,48,70,144.2331300240448,4938.03180759166,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,Male,0
CUST00353,47,57,120.37163810456705,1258.1750359280293,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,Male,0
CUST00354,59,10,129.50827339638187,4621.853075718425,No,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,Female,1
CUST00355,52,40,118.87885558070803,6613.628528613517,No,No,No,Yes,No,No,Yes,Two year,No,Electronic check,Female,0
CUST00356,24,7,41.86744201636041,359.34657548235924,No,No,No,No,Yes,No,Yes,Two year,No,Bank transfer,Male,1
CUST00357,77,38,128.36463425394578,3369.580859847283,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,Female,1
CUST00358,33,61,45.364146603147304,3699.170758406307,No,Yes,No,Yes,Yes,No,Yes,One year,No,Bank transfer,Female,0
CUST00359,43,3,136.03947264573912,6332.755704955337,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card,Male,1
CUST00360,65,51,79.62448675053987,3753.9667429254428,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,Male,0
CUST00361,74,47,108.0069778004337,4548.935575921435,No,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,Female,0
CUST00362,69,68,84.64131022448365,6333.8099436328075,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card,Female,0
CUST00363,77,38,32.218820824158264,4486.87277357574,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,Male,0
CUST00364,66,36,57.79389999068646,2879.2293198862676,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,Male,0
CUST00365,19,41,147.88514101961078,705.0213754122466,No,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,Male,1
CUST00366,18,69,144.89291771707627,5844.726723510369,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,Male,0
CUST00367,65,13,61.66329669522115,6971.682438293998,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,Male,1
CUST00368,79,58,149.51858455187934,7761.115005420909,No,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer,Female,0
CUST00369,29,50,129.92165541459696,7414.267048557115,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,Male,1
CUST00370,22,30,99.42473492619311,6383.394912489324,No,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,Female,1
CUST00371,54,62,25.216200633931233,5154.906019320911,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,Female,0
CUST00372,49,25,137.18808783998935,6256.051963728494,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card,Female,1
CUST00373,76,27,92.46580630436156,3468.028028559502,No,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,Female,0
CUST00374,72,51,132.90189965636006,4766.314194030863,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Male,1
CUST00375,26,57,128.4757855877465,2802.6244769306977,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,Female,0
CUST00376,58,47,128.2908079761412,2627.1395355434543,No,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,Female,0
CUST00377,52,39,110.76260189293765,6058.40035074275,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,Male,0
CUST00378,36,16,57.88396802788632,3642.3836027824223,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,Female,1
CUST00379,65,22,63.70083350678758,1713.0468781896132,No,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card,Male,1
CUST00380,33,54,60.10099763574922,1631.4665322960896,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card,Male,0
CUST00381,20,21,22.60597993923341,6876.1954453280705,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer,Male,0
CUST00382,37,16,95.73395819792546,5428.528745014116,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,Female,1
CUST00383,41,59,110.84837715798427,4377.4476653977645,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,Female,0
CUST00384,71,31,131.00257915827646,3219.4911132509483,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,Female,1
